username,rating,text,date,thumbsUp,replyContent,replyDate,translated_text,clean_text
Pengguna Google,1,sistem gacha terjelek dan termahal yang pernah saya temui,2025-10-22 01:29:29,1,,,sistem gacha terjelek dan termahal yang pernah saya temui,sistem gacha terjelek dan termahal yang pernah saya temui
Pengguna Google,5,"aku sangat suka game ini, melatih mental dan batin, dan juga melatih player agar berjuang untuk mencapai keputusasaan, jadi statement ""dunia ini tidak adil"" benar benar terasa",2025-10-22 01:27:39,2,,,"aku sangat suka game ini, melatih mental dan batin, dan juga melatih player agar berjuang untuk mencapai keputusasaan, jadi statement ""dunia ini tidak adil"" benar benar terasa","aku sangat suka game ini, melatih mental dan batin, dan juga melatih player agar berjuang untuk mencapai keputusasaan, jadi statement ""dunia ini tidak adil"" benar benar terasa"
Pengguna Google,1,"What the heck is this gacha system, you're too stingy and greedy",2025-10-22 01:27:16,1,,,"Apa-apaan ini sistem gacha, kamu terlalu pelit dan serakah","Apa-apaan ini sistem gacha, kamu terlalu pelit dan serakah"
Pengguna Google,1,kikir,2025-10-22 01:25:55,1,,,pelit,pelit
Pengguna Google,1,mikir kids,2025-10-22 01:24:43,1,,,mikir kids,mikir kids
Pengguna Google,1,game kikir,2025-10-22 01:24:19,1,,,game kikir,game kikir
Pengguna Google,1,game kikir gacany mah banget 3 RB gak ngotak gue kasih bintang 1 dulu kalo dah dibenerin gue ubah 5,2025-10-22 01:24:02,1,,,kikir game gacany mah sangat 3 RB bukan otak saya kasih bintang 1 dulu kalau dah tetap saya ganti,kikir game gacany mah sangat 3 RB bukan otak saya kasih bintang 1 dulu kalau dah tetap saya ganti
Pengguna Google,2,"rate gacha jelek, terus gacha kemahalan, susah dapat buat gacha jg. terlalu sedikit kurang balance. gameplay udah cakep bener",2025-10-22 01:15:53,0,,,"rate gacha jelek, terus gacha kemahalan, susah dapat buat gacha jg. terlalu sedikit kurang balance. gameplay udah cakep bener","rate gacha jelek, terus gacha kemahalan, susah dapat buat gacha jg. terlalu sedikit kurang balance. gameplay udah cakep bener"
Pengguna Google,1,gila gacha rate offnya ampazz amat dah 120 pull cuma di spam emas gk yakin ini game umur panjang,2025-10-22 01:14:36,1,,,gila gacha rate offnya ampazz amat dah 120 pull cuma di spam emas gk yakin ini game umur panjang,gila gacha rate offnya ampazz amat dah 120 pull cuma di spam emas gk yakin ini game umur panjang
Pengguna Google,1,jangan rakus untuk game baru,2025-10-22 01:13:10,1,,,jangan rakus untuk game baru,jangan rakus untuk game baru
Pengguna Google,1,"game kikir, gacha mahal, rate gacha jelek",2025-10-22 01:12:35,1,,,"game kikir, gacha mahal, rate gacha jelek","game kikir, gacha mahal, rate gacha jelek"
Pengguna Google,1,game kikir 🤣🤣🤣🤣 mampus rate jelek 🗿,2025-10-22 01:11:26,1,,,game kikir 🤣🤣🤣🤣 mampus rate jelek 🗿,game kikir 🤣🤣🤣🤣 mampus rate jelek 🗿
Pengguna Google,1,kikir,2025-10-22 01:11:14,1,,,pelit,pelit
Pengguna Google,1,Adjust Your Gacha System!!,2025-10-22 01:11:12,1,,,Sesuaikan Sistem Gachamu!!,Sesuaikan Sistem Gachamu!!
Pengguna Google,1,10pull 3.000 ?,2025-10-22 01:10:44,1,,,10tarik 3.000 ?,10tarik 3.000 ?
Pengguna Google,5,"dari semua hal mau itu gameplay,music,dan karakternya itu bagus banget sumpah tapi yang di permasalahkan orang orang itu mungkin sistem gachanya, apa lagi player F2P pasti rada kemahalan sama sistem gachanya tapi kalo gw yah bagus bagus aja sih kan tinggal gesek kelar,masa mau gratis mulu sih awkoawkoawko.",2025-10-22 01:10:26,1,,,"dari semua hal mau itu gameplay,music,dan karakternya itu bagus banget sumpah tapi yang di permasalahkan orang orang itu mungkin sistem gachanya, apa lagi player F2P pasti rada kemahalan sama sistem gachanya tapi kalo gw yah bagus bagus aja sih kan tinggal gesek kelar,masa mau gratis mulu sih awkoawkoawko.","dari semua hal mau itu gameplay,music,dan karakternya itu bagus banget sumpah tapi yang di permasalahkan orang orang itu mungkin sistem gachanya, apa lagi player F2P pasti rada kemahalan sama sistem gachanya tapi kalo gw yah bagus bagus aja sih kan tinggal gesek kelar,masa mau gratis mulu sih awkoawkoawko."
Pengguna Google,4,"dasar game kikir sialan, developer ini tidak tau atau pura pura tdk tau? padahal jelas penjualan game anime zaman sekarang itu ada di gacha atau enggak story nya, klo story nya ampas atau biasa aj, ya minimal gacha nya yang dermawan lah, jangan buat player sesak napas, di kira semua orang punya waktu buat grinding gila gilaan, game semacam ini meski bagus gameplay nya, klo kikir ya gak bakal bertahan,🗿mana banyak bug, contohnya tombol yang tidak berfungsi, terutama tombol skip,",2025-10-22 01:09:58,2,,,"dasar game kikir sialan, developer ini tidak tau atau pura pura tdk tau? padahal jelas penjualan game anime zaman sekarang itu ada di gacha atau enggak story nya, klo story nya ampas atau biasa aj, ya minimal gacha nya yang dermawan lah, jangan buat player sesak napas, di kira semua orang punya waktu buat grinding gila gilaan, game semacam ini meski bagus gameplay nya, klo kikir ya gak bakal bertahan,🗿mana banyak bug, contohnya tombol yang tidak berfungsi, terutama tombol skip,","dasar game kikir sialan, developer ini tidak tau atau pura pura tdk tau? padahal jelas penjualan game anime zaman sekarang itu ada di gacha atau enggak story nya, klo story nya ampas atau biasa aj, ya minimal gacha nya yang dermawan lah, jangan buat player sesak napas, di kira semua orang punya waktu buat grinding gila gilaan, game semacam ini meski bagus gameplay nya, klo kikir ya gak bakal bertahan,🗿mana banyak bug, contohnya tombol yang tidak berfungsi, terutama tombol skip,"
Pengguna Google,1,gameplay lama event dikit,2025-10-22 01:01:07,1,,,gameplay lama event dikit,gameplay lama event dikit
Pengguna Google,4,"untuk gameplay mayan seru dan simple, karakter"" nya juga cakep. mungkin bisa ditingkatkan performa nya. Serta untuk sistem ghacha bisa di ubah karena tidak ngotak dan sistem pembayaran bisa di logis kan. Walaupun aku tidak pernah top up, tapi harga dan keuntungan beda. sekian dari saya",2025-10-22 01:00:50,0,,,"untuk gameplay mayan seru dan simple, karakter"" nya juga cakep. mungkin bisa ditingkatkan performa nya. Serta untuk sistem ghacha bisa di ubah karena tidak ngotak dan sistem pembayaran bisa di logis kan. Walaupun aku tidak pernah top up, tapi harga dan keuntungan beda. sekian dari saya","untuk gameplay mayan seru dan simple, karakter"" nya juga cakep. mungkin bisa ditingkatkan performa nya. Serta untuk sistem ghacha bisa di ubah karena tidak ngotak dan sistem pembayaran bisa di logis kan. Walaupun aku tidak pernah top up, tapi harga dan keuntungan beda. sekian dari saya"
Pengguna Google,1,sistem gacha ampas,2025-10-22 00:58:48,1,,,ampas sampai ke sistem,ampas sampai ke sistem
Pengguna Google,1,"Gacha mahal, bansos dikit, mau nguli juga dpt dikit, pity ga ngotak, SUPER KIKIR",2025-10-22 00:56:25,1,,,"Gachanya mahal, bansosnya kecil, kalau mau diuleni juga bisa dikit, kasihan kurang enak, SUPER pelit","Gachanya mahal, bansosnya kecil, kalau mau diuleni juga bisa dikit, kasihan kurang enak, SUPER pelit"
Pengguna Google,1,"economy management yg kikir, free reward minim tapi gacha mahal dan perlu dupe, selain itu sistem gacha yg gada rate on dan spark reset ketika ganti banner. f2p sebulan cuma bisa 10x pull doang! bentar lagi EOS nih game kalo ga dibenerin",2025-10-22 00:55:38,5,,,"economy management yg kikir, free reward minim tapi gacha mahal dan perlu dupe, selain itu sistem gacha yg gada rate on dan spark reset ketika ganti banner. f2p sebulan cuma bisa 10x pull doang! bentar lagi EOS nih game kalo ga dibenerin","economy management yg kikir, free reward minim tapi gacha mahal dan perlu dupe, selain itu sistem gacha yg gada rate on dan spark reset ketika ganti banner. f2p sebulan cuma bisa 10x pull doang! bentar lagi EOS nih game kalo ga dibenerin"
Pengguna Google,1,Adjust your gacha system. Your game is too sucks at the gacha part,2025-10-22 00:55:37,1,,,Sesuaikan sistem gacha Anda. Gamemu terlalu jelek di bagian gacha,Sesuaikan sistem gacha Anda. Gamemu terlalu jelek di bagian gacha
Pengguna Google,5,"gameplay nya bagus,buat animasi bagus banget, suka banget gw",2025-10-22 00:50:28,1,,,"gameplay nya bagus,buat animasi bagus banget, suka banget gw","gameplay nya bagus,buat animasi bagus banget, suka banget gw"
Pengguna Google,1,game ga punya hati nurani masa gacha di mahalin segala terus farm material gacha susah dasar kikir kebagetan,2025-10-22 00:49:20,1,,,game ga punya hati nurani masa gacha di mahalin segala terus farm material gacha susah dasar kikir kebagetan,game ga punya hati nurani masa gacha di mahalin segala terus farm material gacha susah dasar kikir kebagetan
Pengguna Google,1,"game kikir, ga usah didownload",2025-10-22 00:46:56,1,,,"game kikir, ga usah didownload","game kikir, ga usah didownload"
Pengguna Google,2,"loadingnya agak lama, & ada bugs",2025-10-22 00:41:39,0,,,"loadingnya agak lama, & ada bugs","loadingnya agak lama, & ada bugs"
Pengguna Google,1,"jujur saya suka game play nya dan ini game bisa besaing dengan game yang lain,, tapi tapi tapi tapi tidak dengan sistem gacha 3k 1 kali pull dan hadiah yang telalu sedikit untuk gacha 120 pity itu, ini telalu bad , tolong ubah dan dengarkan kekecewaan para pemain jika ini Gama mau berkembang",2025-10-22 00:41:20,7,,,"jujur saya suka game play nya dan ini game bisa besaing dengan game yang lain,, tapi tapi tapi tapi tidak dengan sistem gacha 3k 1 kali pull dan hadiah yang telalu sedikit untuk gacha 120 pity itu, ini telalu bad , tolong ubah dan dengarkan kekecewaan para pemain jika ini Gama mau berkembang","jujur saya suka game play nya dan ini game bisa besaing dengan game yang lain,, tapi tapi tapi tapi tidak dengan sistem gacha 3k 1 kali pull dan hadiah yang telalu sedikit untuk gacha 120 pity itu, ini telalu bad , tolong ubah dan dengarkan kekecewaan para pemain jika ini Gama mau berkembang"
Pengguna Google,1,"game crash saat tutorial karakter ulti, pliss fix 🙏🏻.",2025-10-22 00:39:09,2,,,"game crash saat tutorial karakter ulti, pliss fix 🙏🏻.","game crash saat tutorial karakter ulti, pliss fix 🙏🏻."
Pengguna Google,3,"Gamenya bagus sih tpi sayang sangat tidak ramah untuk player free to play, gacha perlu 3000 dm buat 10x pull dan pity jg sampai 120x gacha itupun ada fitur rate on dan rate off... Event pun sangat sedikit...",2025-10-22 00:36:31,0,,,"Gamenya bagus sih tpi sayang sangat tidak ramah untuk player free to play, gacha perlu 3000 dm buat 10x pull dan pity jg sampai 120x gacha itupun ada fitur rate on dan rate off... Event pun sangat sedikit...","Gamenya bagus sih tpi sayang sangat tidak ramah untuk player free to play, gacha perlu 3000 dm buat 10x pull dan pity jg sampai 120x gacha itupun ada fitur rate on dan rate off... Event pun sangat sedikit..."
Pengguna Google,1,adjust your system gacha lol,2025-10-22 00:35:46,1,,,sesuaikan gacha sistemmu haha,sesuaikan gacha sistemmu haha
Pengguna Google,1,"gacha ny terlalu mahal, 3k per 1x multipull, sgt tidk seimbang dengan resource yg bs d dpt, sehingga butuh waktu berbulan bulan cm bwt 1 pity. tambah lagi tidak ada system carry pity / rate on rate off unlock talent. butu 2 dupe untuk full unlock talent. sementara gacha ny aj sulit.",2025-10-22 00:34:15,1,,,"gacha ny terlalu mahal, 3k per 1x multipull, sgt tidk seimbang dengan resource yg bs d dpt, sehingga butuh waktu berbulan bulan cm bwt 1 pity. tambah lagi tidak ada system carry pity / rate on rate off unlock talent. butu 2 dupe untuk full unlock talent. sementara gacha ny aj sulit.","gacha ny terlalu mahal, 3k per 1x multipull, sgt tidk seimbang dengan resource yg bs d dpt, sehingga butuh waktu berbulan bulan cm bwt 1 pity. tambah lagi tidak ada system carry pity / rate on rate off unlock talent. butu 2 dupe untuk full unlock talent. sementara gacha ny aj sulit."
Pengguna Google,4,"gamenya udh oke, tapi benerin sistem gachanya woy!!! udhlh lama ngumpulin dust, terus pity tinggi, perbaiki woy",2025-10-22 00:32:24,0,,,"gamenya udh oke, tapi benerin sistem gachanya woy!!! udhlh lama ngumpulin dust, terus pity tinggi, perbaiki woy","gamenya udh oke, tapi benerin sistem gachanya woy!!! udhlh lama ngumpulin dust, terus pity tinggi, perbaiki woy"
Pengguna Google,1,"kemahalan anjirt 10x gacha sampai 3000, game lain aja ga sampai segitunya, mana pity sampai 120 baru bisa dapat bintang 5 limitid",2025-10-22 00:32:04,1,,,"kemahalan anjirt 10x gacha sampai 3000, game lain aja ga sampai segitunya, mana pity sampai 120 baru bisa dapat bintang 5 limitid","kemahalan anjirt 10x gacha sampai 3000, game lain aja ga sampai segitunya, mana pity sampai 120 baru bisa dapat bintang 5 limitid"
Pengguna Google,1,game mahal beda banget sama di cbtnya 1500 jadi 3000 kocak,2025-10-22 00:28:23,1,,,game mahal beda banget sama di cbtnya 1500 jadi 3000 kocak,game mahal beda banget sama di cbtnya 1500 jadi 3000 kocak
Pengguna Google,1,fix ur gacha system,2025-10-22 00:24:08,2,,,perbaiki sistem gachamu,perbaiki sistem gachamu
Pengguna Google,2,game nya tolong di perbaiki banyak sekali bug saat di game tiba tiba stuck dan force close saya harap developer segera mengoptimalkan game nya,2025-10-22 00:22:38,0,,,game nya tolong di perbaiki banyak sekali bug saat di game tiba tiba stuck dan force close saya harap developer segera mengoptimalkan game nya,game nya tolong di perbaiki banyak sekali bug saat di game tiba tiba stuck dan force close saya harap developer segera mengoptimalkan game nya
Pengguna Google,1,"kikir tiada tara gaes, kalau di awal mah reroll bisa, tapi kalau sudah progres panjang yaa ampun kasian reward dikit...",2025-10-22 00:21:57,2,,,"kikir tiada tara gaes, kalau di awal mah reroll bisa, tapi kalau sudah progres panjang yaa ampun kasian reward dikit...","kikir tiada tara gaes, kalau di awal mah reroll bisa, tapi kalau sudah progres panjang yaa ampun kasian reward dikit..."
Pengguna Google,1,"game kikir sangat melebihi developer manapun, lebih baik uninstall saja jangan dikasih panggung",2025-10-22 00:18:23,1,,,"game kikir sangat melebihi developer manapun, lebih baik uninstall saja jangan dikasih panggung","game kikir sangat melebihi developer manapun, lebih baik uninstall saja jangan dikasih panggung"
Pengguna Google,1,"fun game, but the energy consumption is just too big. i don't know what to do anymore. edit: sorry, this game is too expensive and very stingy",2025-10-22 00:18:03,2,,,"permainan yang menyenangkan, tetapi konsumsi energinya terlalu besar. aku tidak tahu harus berbuat apa lagi. sunting: maaf, game ini terlalu mahal dan pelit sekali","permainan yang menyenangkan, tetapi konsumsi energinya terlalu besar. aku tidak tahu harus berbuat apa lagi. sunting: maaf, game ini terlalu mahal dan pelit sekali"
Pengguna Google,1,gacha nya mahal bet njiir,2025-10-22 00:17:39,1,,,Gacha nya mahal taruhan njiir,Gacha nya mahal taruhan njiir
Pengguna Google,5,bagus,2025-10-22 00:15:58,1,,,bagus,bagus
Pengguna Google,1,"terlalu pelit untuk bahan (resource) dan gacha kemahalan tidak sebanding dengan pendapatan perhari, mingguan, dan bulanan.",2025-10-22 00:15:37,1,,,"terlalu pelit untuk bahan (resource) dan gacha kemahalan tidak sebanding dengan pendapatan perhari, mingguan, dan bulanan.","terlalu pelit untuk bahan (resource) dan gacha kemahalan tidak sebanding dengan pendapatan perhari, mingguan, dan bulanan."
Pengguna Google,1,game paling mahal dan kikir gw baru tau ada game yg separah ini pelit nya game sebelah aja gak se gila ini 🤣 sehat sehat ya yostar gak lama juga EOS 🤣,2025-10-22 00:15:30,23,,,game paling mahal dan kikir gw baru tau ada game yg separah ini pelit nya game sebelah aja gak se gila ini 🤣 sehat sehat ya yostar gak lama juga EOS 🤣,game paling mahal dan kikir gw baru tau ada game yg separah ini pelit nya game sebelah aja gak se gila ini 🤣 sehat sehat ya yostar gak lama juga EOS 🤣
Pengguna Google,1,greedy,2025-10-22 00:15:15,1,,,tamak,tamak
Pengguna Google,1,The worst gacha game,2025-10-22 00:14:58,1,,,Game gacha terburuk,Game gacha terburuk
Pengguna Google,1,kikir,2025-10-22 00:08:24,1,,,pelit,pelit
Pengguna Google,1,worst gacha system,2025-10-22 00:07:07,1,,,sistem gacha terburuk,sistem gacha terburuk
Pengguna Google,1,kikir 👎😮‍💨,2025-10-22 00:07:05,1,,,pelit 👎😮‍💨,pelit 👎😮‍💨
Pengguna Google,1,"rate gacha terlalu berat, resource gacha dikit",2025-10-22 00:06:25,1,,,"rate gacha terlalu berat, resource gacha dikit","rate gacha terlalu berat, resource gacha dikit"
