username,rating,text,date,thumbsUp,replyContent,replyDate,translated_text,clean_text,sentiment,word_count
Pengguna Google,3,"The game is good, the graphics are pleasing to the eye, but one thing you should know is that the game might need improvement in the future because the game lags a bit and often force closes. that's all from me thank you",2025-10-22 10:43:57,0,,,"Gamenya bagus, grafisnya enak dipandang, tapi satu hal yang harus kamu ketahui adalah game ini mungkin perlu perbaikan di masa mendatang karena gamenya agak lag dan sering force close. itu saja dari saya terima kasih",the game is good the graphics are pleasing to the eye but one thing you should know is that the game might need improvement in the future because the game lags a bit and often force closes that s all from me thank you,Netral,35
Pengguna Google,1,yaelah kikir amat,2025-10-22 10:42:35,0,,,yaelah kikir amat,yaelah kikir,Negatif,3
Pengguna Google,1,"saya suka gameplay dan karakter nya tapi tidak yang lain nya, gacha ampas lagi, mana mahal",2025-10-22 10:42:17,0,,,"saya suka gameplay dan karakter nya tapi tidak yang lain nya, gacha ampas lagi, mana mahal",suka gameplay karakter nya tidak lain nya gacha ampas mana mahal,Negatif,16
Pengguna Google,1,ganiat rilis game aowkwowk bro berfikir fandom nya gede banget sampe2 kikir pun bnyk yg main? tidak wkwkwk di bandingin ama dev2 lain macam hoyo/kuro blm layak bkin game yg kikir,2025-10-22 10:42:12,2,,,ganiat rilis game aowkwowk bro berfikir fandom nya gede banget sampe2 kikir pun bnyk yg main? tidak wkwkwk di bandingin ama dev2 lain macam hoyo/kuro blm layak bkin game yg kikir,ganiat rilis game aowkwowk bro berfikir fandom nya gede banget sampe kikir bnyk yg main wkwkwk bandingin ama dev macam hoyo kuro blm layak bkin game yg kikir,Negatif,31
Pengguna Google,1,Please fix the energy part. It's very wasteful of energy when farming. And the rewards you get from farming are not much.,2025-10-22 10:42:06,0,,,Tolong perbaiki bagian energinya. Sangat boros energi saat bertani. Dan imbalan yang didapat dari bertani tidaklah banyak.,please fix the energy part it s very wasteful of energy when farming and the rewards you get from farming are not much,Negatif,17
Pengguna Google,1,gachanya terlalu mahal apa apaan 3000 pdhl story mission cmn dpt deuprit reward,2025-10-22 10:41:40,0,,,gachanya terlalu mahal apa apaan 3000 pdhl story mission cmn dpt deuprit reward,gachanya terlalu mahal apa apa pdhl story mission cmn dpt deuprit reward,Negatif,13
Pengguna Google,5,"i love this game. but the gacha system is so expensive, thats need to be fix so player can enjoyable",2025-10-22 10:39:56,0,,,"saya suka permainan ini. tapi sistem gacha sangat mahal, itu perlu diperbaiki agar pemain bisa bersenang-senang",i love this game but the gacha system is so expensive thats need to be fix so player can enjoyable,Positif,16
Pengguna Google,1,Game kikir gacha mahal bget anjing,2025-10-22 10:38:57,0,,,Game kikir gacha mahal bget nijj,game kikir gacha mahal bget anjing,Negatif,6
Pengguna Google,1,Game kikir,2025-10-22 10:38:53,0,,,Game kikir,game kikir,Negatif,2
Pengguna Google,1,game rusak,2025-10-22 10:38:41,0,,,game rusak,game rusak,Negatif,2
Pengguna Google,1,Minimal turunin harga Gacha lah Kayak arsip Biru 1600,2025-10-22 10:36:15,0,,,Minimal turunin harga Gacha lah Kayak arsip Biru 1600,minimal turunin harga gacha lah kayak arsip biru,Negatif,9
Pengguna Google,5,Makasih loh Dev Yostar kapan lagi dapat duit 350k lagi zaman loker susah kalau gk ada ordal dan Kena phk,2025-10-22 10:35:14,0,,,Makasih loh Dev Yostar kapan lagi dapat duit 350k lagi zaman loker susah kalau gk ada ordal dan Kena phk,makasih loh dev yostar kapan dapat duit k zaman loker susah kalau gk ordal kena phk,Positif,20
Pengguna Google,1,ADJUST YOUR GACHA SYSTEM,2025-10-22 10:34:07,0,,,SESUAIKAN SISTEM GACHA ANDA,adjust your gacha system,Negatif,4
Pengguna Google,5,Masih belum siap Rilis game nya,2025-10-22 10:34:07,1,,,Masih belum siap Rilis game nya,belum siap rilis game nya,Positif,6
Pengguna Google,1,kikir,2025-10-22 10:34:04,0,,,pelit,kikir,Negatif,1
Pengguna Google,1,gacha sampah,2025-10-22 10:33:57,0,,,sampai sampah,gacha sampah,Negatif,2
Pengguna Google,1,"kikir, rate ampas",2025-10-22 10:31:29,1,,,"kikir, rate ampas",kikir rate ampas,Negatif,3
Pengguna Google,1,Kikir banget di era gacha game kek gni kalah saing kalo kekikiran lu melekat jangan coba coba adu kikir lah ama genshit EOS KAN GAME INI KALO GA DI DENGER AMA DEVNYA,2025-10-22 10:31:28,1,,,"Pelit banget di jaman game gacha, game ini kalah bersaing, kalau kekikiran kalian melekat, jangan coba-coba berdebat dengan EOS yang pelit, atau genshit, INI GAME JIKA TIDAK DENGARKAN DEV",kikir banget era gacha game kek gni kalah saing kalo kikir lu lekat jangan coba coba adu kikir lah ama genshit eos kan game kalo ga denger ama devnya,Negatif,29
Pengguna Google,1,pelit..cari cristalnya susah..level 5 udah nganggur karena stamina habis,2025-10-22 10:30:23,1,,,pelit..cari cristalnya susah..level 5 udah nganggur karena stamina habis,pelit cari cristalnya susah level udah nganggur stamina habis,Negatif,9
Pengguna Google,1,Karena kamu pelit dan kikir,2025-10-22 10:30:04,1,,,Karena kamu pelit dan kikir,kamu pelit kikir,Negatif,5
Pengguna Google,1,ini game bagus sih cuman saya ngerasa resource gacha yg di dapatkan tidak balance dengan harga gachanya,2025-10-22 10:29:15,1,,,ini game bagus sih cuman saya ngerasa resource gacha yg di dapatkan tidak balance dengan harga gachanya,game bagus sih cuman ngerasa resource gacha yg dapat balance harga gachanya,Negatif,17
Pengguna Google,1,ADJUST YOUR GACHA SYSTEM,2025-10-22 10:27:41,1,,,SESUAIKAN SISTEM GACHA ANDA,adjust your gacha system,Negatif,4
Pengguna Google,1,yahaha Calon game EoS😂😂😂,2025-10-22 10:27:34,1,,,yahaha Calon game EoS😂😂😂,yahaha calon game eos,Negatif,4
Pengguna Google,1,Game kikir resource dikit f2p menjerit.,2025-10-22 10:27:32,1,,,Game kikir resource dikit f2p menjerit.,game kikir resource dikit fp jerit,Negatif,6
Pengguna Google,1,MINIMAL. BGT PERBAIKI SYSTEM GACHANYA LAH,2025-10-22 10:25:45,2,,,MINIMAL. BGT PERBAIKI SYSTEM GACHANYA LAH,minimal bgt baik system gachanya lah,Negatif,6
Pengguna Google,1,Jmbud,2025-10-22 10:25:32,1,,,Yang lain,jmbud,Negatif,2
Pengguna Google,1,"game Busuk, Gacha super kikir.. nyusahin player baru.. mending tutup aja tuh game.. Semoga Developer berbenah biar bisa bertahan ini game.. 😡🤭",2025-10-22 10:25:04,1,,,"game Busuk, Gacha super kikir.. nyusahin player baru.. mending tutup aja tuh game.. Semoga Developer berbenah biar bisa bertahan ini game.. 😡🤭",game busuk gacha super kikir nyusahin player baru mending tutup aja tuh game moga developer benah biar tahan game,Negatif,22
Pengguna Google,1,"game kikir, reward ga sdbanding",2025-10-22 10:25:03,1,,,"game kikir, reward ga sdbanding",game kikir reward ga sdbanding,Negatif,5
Pengguna Google,1,"kikir , yo know kikir ?",2025-10-22 10:24:11,1,,,"kikir , yo know kikir ?",kikir yo know kikir,Negatif,6
Pengguna Google,1,kikir,2025-10-22 10:22:09,1,,,pelit,kikir,Negatif,1
Pengguna Google,5,"gameplaynya sangat seru, cuman gachanya tidak ramah",2025-10-22 10:21:50,0,,,"gameplaynya sangat seru, cuman gachanya tidak ramah",gameplaynya sangat seru cuman gachanya ramah,Positif,7
Pengguna Google,1,Menuju EoS.....,2025-10-22 10:21:42,1,,,Menuju EoS.....,tuju eos,Negatif,2
Pengguna Google,5,"game nya unik dan seru juga, really love the game, tapi emang butuh perubahan yang cukup signifikan pada sistem gacha, dimana menurut saya terbilang mahal dan susah untuk mengumpulkan stellanite nya. apalagi gacha yang membutuhkan 3k stellanite dan adanya sistem 50/50 yang terbilang cukup menyebalkan. semoga bisa diperbaiki secepat mungkin, this game has so much potentials and i hope the game can be more fun to play for in the future.",2025-10-22 10:21:40,0,,,"game nya unik dan seru juga, really love the game, tapi emang butuh perubahan yang cukup signifikan pada sistem gacha, dimana menurut saya terbilang mahal dan susah untuk mengumpulkan stellanite nya. apalagi gacha yang membutuhkan 3k stellanite dan adanya sistem 50/50 yang terbilang cukup menyebalkan. semoga bisa diperbaiki secepat mungkin, this game has so much potentials and i hope the game can be more fun to play for in the future.",game nya unik seru really love the game emang butuh ubah cukup signifikan sistem gacha turut bilang mahal susah kumpul stellanite nya gacha butuh k stellanite ada sistem bilang cukup sebal moga baik cepat mungkin this game has so much potentials and i hope the game can be more fun to play for in the future,Positif,71
Pengguna Google,1,kikir,2025-10-22 10:21:38,1,,,pelit,kikir,Negatif,1
Pengguna Google,2,"tolong game ini jangan kikir, aku jadi susah buat gacha trekker, kumohon developer🙏 oh ya satu lagi, tolong diperbanyak hadiah bansosnya🙏",2025-10-22 10:20:56,0,,,"tolong game ini jangan kikir, aku jadi susah buat gacha trekker, kumohon developer🙏 oh ya satu lagi, tolong diperbanyak hadiah bansosnya🙏",game jangan kikir aku jadi susah buat gacha trekker mohon developer ya satu tolong banyak hadiah bansosnya,Negatif,21
Pengguna Google,5,ADJUST YOUR GACHA SYSTEMS!!!,2025-10-22 10:20:56,0,,,SESUAIKAN SISTEM GACHA ANDA!!!,adjust your gacha systems,Positif,4
Pengguna Google,1,bad mood is your gacha system,2025-10-22 10:20:19,1,,,suasana hati yang buruk adalah sistem gacha Anda,bad mood is your gacha system,Negatif,8
Pengguna Google,4,"Actually, the gameplay, characters, and story are quite interesting. The only problem is that the cost for one gacha is too expensive.",2025-10-22 10:20:19,0,,,"Sebenarnya gameplay, karakter, dan ceritanya cukup menarik. Satu-satunya kendala adalah biaya untuk satu kali gacha terlalu mahal.",actually the gameplay characters and story are quite interesting the only problem is that the cost for one gacha is too expensive,Positif,17
Pengguna Google,1,ga ada fitur telanjang bintang 1,2025-10-22 10:20:19,1,,,ga ada fitur telanjang bintang 1,ga fitur telanjang bintang,Negatif,6
Pengguna Google,1,game kikir anjir,2025-10-22 10:19:43,1,,,game kikir anjir,game kikir anjir,Negatif,3
Pengguna Google,1,"plis.... perbaiki sistem gacha nya, kalo emang mau sistem gacha nya kek gitu minimal per patch bisa dapet pull yg banyak",2025-10-22 10:19:09,1,,,"plis.... perbaiki sistem gacha nya, kalo emang mau sistem gacha nya kek gitu minimal per patch bisa dapet pull yg banyak",plis baik sistem gacha nya kalo emang mau sistem gacha nya kek gitu minimal per patch dapet pull yg banyak,Negatif,21
Pengguna Google,1,"turunin harga gacha ny lah buset mahal ,kikir bener ni game ,lebih kikir dari genshin impact",2025-10-22 10:18:28,1,,,"turunkan harga gacha ini, mahal, game ini pelit banget, lebih pelit dari genshin impact",turunin harga gacha ny lah buset mahal kikir bener ni game lebih kikir genshin impact,Negatif,14
Pengguna Google,1,game kikir😹,2025-10-22 10:16:34,1,,,game kikir😹,game kikir,Negatif,2
Pengguna Google,1,"susah bnr sistem gacha nya, tolong dipermudah dikit lah gacha nya, ampas2 bener",2025-10-22 10:16:21,7,,,"karena dari sistem sobat /nya, tolong ejo",susah bnr sistem gacha nya mudah dikit lah gacha nya ampas bener,Negatif,7
Pengguna Google,1,wkwk pelit,2025-10-22 10:15:31,1,,,wkwk pelit,wkwk pelit,Negatif,2
Pengguna Google,1,"kikir banget dah, pull 10× mahal amat.",2025-10-22 10:15:07,1,,,"Pelit banget, tarik 10x mahal banget.",kikir banget dah pull mahal,Negatif,6
Pengguna Google,1,kikir,2025-10-22 10:14:13,1,,,pelit,kikir,Negatif,1
Pengguna Google,1,game kikir gacha nya seret,2025-10-22 10:13:39,1,,,residu,game kikir gacha nya seret,Negatif,1
Pengguna Google,5,Bagus game ny,2025-10-22 10:10:56,1,,,Ini permainan yang bagus,bagus game ny,Positif,4
Pengguna Google,1,"kikir ngentod,300 currency untuk satu kali pull tapi resources currency nya seret,genshin langsung tunduk pada kekikiran yostar,story minim va,jelek lagi kualitas suaranya",2025-10-22 10:10:00,3,,,"kikir ngentod,300 currency untuk satu kali pull tapi resources currency nya seret,genshin langsung tunduk pada kekikiran yostar,story minim va,jelek lagi kualitas suaranya",kikir ngentod currency satu kali pull resources currency nya seret genshin langsung tunduk kikir yostar story minim va jelek kualitas suara,Negatif,22
Pengguna Google,5,"tolong dong,uang untuk gacha nya di kurangi harganya...... harganya jangan 3.000 untuk 10x spin,lebih baik 2.000/1.500 untuk 10x spin😁",2025-10-22 10:09:44,0,,,"tolong dong,uang untuk gacha nya di kurangi harganya...... harganya jangan 3.000 untuk 10x spin,lebih baik 2.000/1.500 untuk 10x spin😁",dong uang gacha nya kurang harga harga jangan x spin lebih baik x spin,Positif,19
Pengguna Google,5,"Keep striving to make the game better, keep up the good work! The story and gameplay are also exciting. I like the game, but if there's anything that needs to be improved, I hope the next update comes soon. So please don't give up on making better updates for the story, gameplay, and game balance in the future.",2025-10-22 10:07:57,0,,,"Teruslah berusaha untuk menjadikan game ini lebih baik, teruslah berkarya! Cerita dan gameplaynya juga seru. Saya suka dengan gamenya, namun jika masih ada yang perlu diperbaiki, saya berharap update berikutnya segera hadir. Jadi mohon jangan menyerah untuk melakukan update yang lebih baik lagi untuk cerita, gameplay, dan keseimbangan game kedepannya.",keep striving to make the game better keep up the good work the story and gameplay are also exciting i like the game but if there s anything that needs to be improved i hope the next update comes soon so please don t give up on making better updates for the story gameplay and game balance in the future,Positif,50
Pengguna Google,1,eos,2025-10-22 10:07:57,1,,,eos,eos,Negatif,1
Pengguna Google,5,"Nexon game baik, murahin dong buat gachanya",2025-10-22 10:07:49,1,,,"Nexon game baik, murahin dong buat gachanya",nexon game baik murahin dong buat gachanya,Positif,7
Pengguna Google,1,"pelit, gk ramah untuh play to play",2025-10-22 10:07:09,1,,,"pelit, gk ramah untuh play to play",pelit gk ramah untuh play to play,Negatif,7
Pengguna Google,1,berat kikir mirip dengveloper ea mending main blood strike dan mana 19jt lapangan pekerjaan,2025-10-22 10:06:43,1,,,berat kikir mirip dengveloper ea mending main blood strike dan mana 19jt lapangan pekerjaan,berat kikir mirip dengveloper ea mending main blood strike mana jt lapang kerja,Negatif,14
Pengguna Google,1,kikir,2025-10-22 10:05:35,1,,,pelit,kikir,Negatif,1
Pengguna Google,1,"cuman 1 aku yang agak kesal di bagian gacha sistem, sumpah itu ampas banget. mahal bet gak sebanding dapat gems dari daily cuman dapat perhari 100 gems",2025-10-22 10:04:36,19,,,"cuman 1 aku yang agak kesal di bagian gacha sistem, sumpah itu ampas banget. mahal bet gak sebanding dapat gems dari daily cuman dapat perhari 100 gems",cuman aku agak kesal bagi gacha sistem sumpah ampas banget mahal bet gak banding gems daily cuman hari gems,Negatif,27
Pengguna Google,1,Kikir banged,2025-10-22 10:03:15,1,,,Kikir banged,kikir banged,Negatif,2
Pengguna Google,1,kikir,2025-10-22 10:03:06,1,,,pelit,kikir,Negatif,1
Pengguna Google,1,"Try to listen to the players, if you don't want EOS",2025-10-22 10:01:39,1,,,"Coba dengarkan para pemainnya, jika Anda tidak menginginkan EOS",try to listen to the players if you don t want eos,Negatif,9
Pengguna Google,1,game kikir,2025-10-22 10:01:26,1,,,game kikir,game kikir,Negatif,2
Pengguna Google,1,sorry bad game,2025-10-22 10:00:13,1,,,maaf permainan buruk,sorry bad game,Negatif,3
Pengguna Google,1,developer ppk,2025-10-22 09:59:42,1,,,pengembang ppk,developer ppk,Negatif,2
Pengguna Google,1,adjust your gacha system please,2025-10-22 09:59:39,1,,,tolong sesuaikan sistem gacha Anda,adjust your gacha system please,Negatif,5
Pengguna Google,1,kikir,2025-10-22 09:59:39,1,,,pelit,kikir,Negatif,1
Pengguna Google,1,ADJUST YOUR GACHA SYSTEM😡🤬,2025-10-22 09:58:08,1,,,SESUAIKAN SISTEM GACHA ANDA😡🤬,adjust your gacha system,Negatif,4
Pengguna Google,1,game kikir,2025-10-22 09:56:51,1,,,game kikir,game kikir,Negatif,2
Pengguna Google,1,game kikir,2025-10-22 09:56:49,1,,,game kikir,game kikir,Negatif,2
Pengguna Google,1,game kikir daripada genshin,2025-10-22 09:56:42,1,,,game pelit dari genshin,game kikir genshin,Negatif,4
Pengguna Google,1,"Dear developers, I've been playing this game since its initial release, and I've received numerous complaints, such as the gacha materials obtained from stages not being comparable to the minimum gacha material requirement, which is extremely unbalanced. However, I can also say that the game is quite fun, but it's extremely unbalanced.",2025-10-22 09:55:45,4,,,"Pengembang yang terhormat, Saya telah memainkan game ini sejak awal rilis, dan saya telah menerima banyak keluhan, seperti materi gacha yang diperoleh dari tahapan tidak sebanding dengan kebutuhan minimum materi gacha, yang sangat tidak seimbang. Namun, saya juga dapat mengatakan bahwa permainan ini cukup menyenangkan, namun sangat tidak seimbang.",dear developers i ve been playing this game since its initial release and i ve received numerous complaints such as the gacha materials obtained from stages not being comparable to the minimum gacha material requirement which is extremely unbalanced however i can also say that the game is quite fun but it s extremely unbalanced,Negatif,49
Pengguna Google,1,"Kikir amat oi, cbt 1500 kok malah 3000 , dengan susah nya dapet gems nga worth it",2025-10-22 09:53:01,1,,,"Kikir amat oi, cbt 1500 kok malah 3000 , dengan susah nya dapet gems nga worth it",kikir oi cbt kok malah susah nya dapet gems nga worth it,Negatif,17
Pengguna Google,1,gacha lo ampas mahal lagi,2025-10-22 09:51:02,1,,,handacha lo sre mahal selalu,gacha lo ampas mahal,Negatif,5
Pengguna Google,1,less preferred gacha system for early players,2025-10-22 09:50:17,1,,,sistem gacha yang kurang disukai untuk pemain awal,less preferred gacha system for early players,Negatif,8
